,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
395290,2020-09-04,heliodoptero,"Otro fracaso de Elkin Pataroyo, experto inventor de vacunas inútiles: declaró que la vacuna rusa Sputnik contra Covid 19 no servía pero la prestigiosa revista The Lancet, sin embargo, acaba de demostrar todo lo contrario.   https://t.co/V7FANj8QaS",224,2783,5991,https://twitter.com/HELIODOPTERO/status/1302040205612978177,2999.3333333333335
164793,2021-02-09,gustavobolivar,Escuché una charla entre trágica y cómica.  Un señor le decía a un señora que no se pusieran la vacuna rusa (Sputnik) porque se volvían comunistas. Quise decirles que el comunismo en Rusia se acabó en 1991 pero preferí callar. Hay discusiones que uno pierde con cara y con sello.,624,1502,6800,https://twitter.com/GustavoBolivar/status/1358990731868782596,2975.3333333333335
231569,2021-01-14,earisteguieta,"Ordenar la aplicación de la vacuna rusa en Vzla., después de conocer sus resultados en Argentina, es sencillamente criminal.",225,2961,5703,https://twitter.com/EAristeguieta/status/1349557940089454592,2963.0
209869,2021-01-26,lillytellez,Dije la verdad: la vacuna rusa no tiene autorización de la OMS ni de la comunidad científica internacional. Alemania va a ayudar a los rusos a que cumplan los requisitos y solo entonces les comprarán vacunas.  La respuesta de Morena es llamarme terrorista 👇🏻,952,1697,6176,https://twitter.com/LillyTellez/status/1354157012649533440,2941.6666666666665
237038,2021-01-11,maxargam,"LCDLL!!!! Estoy muy caliente, como inmunólogo tengo que escribir en contra de la improvisación de este gobierno de mierda con la vacuna rusa. Lo que más bronca me da es el silencio de mis colegas y el hecho de parecer un antivacuna, cosa que combato a diario.",167,1974,6683,https://twitter.com/maxargam/status/1348619434471120896,2941.3333333333335
108383,2021-04-20,mau_albornoz,Sputnik V.I.D.A.: así se llamará la vacuna rusa que se fabricará en Argentina. Es el acrónimo Vacuna de Inmunización para el Desarrollo Argentino 🇦🇷,128,1692,6999,https://twitter.com/Mau_Albornoz/status/1384610639910346756,2939.6666666666665
299401,2020-12-15,chauoperetak,"Ginés González García la semana pasada: ""Vamos a vacunar a 300.000 personas antes de fin de año"".  Ginés González García hoy: ""La vacuna rusa no va a llegar antes de fin de año. Hay problemas con los aviones"".  ¿A qué hora renuncia Ginés?",273,1386,6972,https://twitter.com/ChauOperetaK/status/1338927523686723600,2877.0
266007,2020-12-26,fernandezpablo,Decirle antivacunas al que no se quiere dar la vacuna rusa es como decirle antifútbol al que no se quiere sentar a ver un amistoso entre Patronato y Deportivo Merlo.,67,1028,7489,https://twitter.com/fernandezpablo/status/1342905244066476033,2861.3333333333335
236194,2021-01-11,madorni,"Ibamos a disponer de 20M de dosis de la vacuna rusa para 10M de personas (2 dosis por C/U). Ahora vamos a “redistribuir” y vacunaremos el doble: una dosis por C/U y listo. Así vacunaremos 20M. Tendríamos que aplicar 0,44 dosis a C/U y podremos vacunar a todos. Argentina de pie.",208,1198,7140,https://twitter.com/madorni/status/1348705772541239296,2848.6666666666665
457395,2020-08-03,actualidadrt,Todos los voluntarios que recibieron la vacuna rusa contra el covid-19 desarrollaron inmunidad  https://t.co/E6Lba0DIUM,110,2641,5711,https://twitter.com/ActualidadRT/status/1290435947201540099,2820.6666666666665
191382,2021-01-31,frankl70305825,En Fuerte Apache echaron a La Cámpora y a Barrios de Pie que iban a Innscribir para la Vacunación con Vacuna Rusa.,281,1651,6484,https://twitter.com/frankl70305825/status/1356061007043588099,2805.3333333333335
188062,2021-02-02,rochaperiodista,¿A qué hora se reúne el comité de vacunólogos a cargo de Lilly Téllez para avalar el artículo de The Lancet que destaca la eficacia de la vacuna rusa Sputnik V?,258,2058,6082,https://twitter.com/rochaperiodista/status/1356609404808949762,2799.3333333333335
351932,2020-11-02,carloseguiauno,"Yo voto que Cristina sea la primera en ponerse la vacuna Rusa y recién después de 30 días nosotros, si les parece bien dale RT #CristinaPrimero",349,2476,5352,https://twitter.com/CarlosEguiaUno/status/1323404173988298753,2725.6666666666665
270159,2020-12-24,aabenedetti,"Algunos ignorantes e idealistas sin lectura hablan con desdén de la vacuna rusa y se les olvida que Rusia fue quien ganó la segunda guerra mundial, los que primero llevaron un hombre al espacio, tienen misiles de largo alcance mejores que EEUU y es una potencia mundial.",1348,1068,5726,https://twitter.com/AABenedetti/status/1342241938871873537,2714.0
427666,2020-08-12,desclasada_,JAJA querían vacuna rusa gestion Beto y tuvieron vacuna inglesa producida en laboratorio que llegó gracias a Macri.,88,1599,6392,https://twitter.com/desclasada_/status/1293689418801467393,2693.0
351895,2020-11-02,lanamontalban,"Presidente d la Nacion y vice se vacunan primero (con verificación independiente q compruebe q ES la vacuna rusa), se espera tiempo prudencial (¿6 meses?),los pacientes siguen vivos, podemos empezar a hablar.  Sino, con un gobierno q siempre miente, NO es confiable #YoNoMeVacuno",745,1689,5586,https://twitter.com/LanaMontalban/status/1323404572715556864,2673.3333333333335
247873,2021-01-01,dalasreview,Para todos los que tienen miedo de la vacuna rusa; NO LO TENGAN! Aquí pruebas:  https://t.co/qnhPqGcHYd,306,654,7048,https://twitter.com/DalasReview/status/1345139483369500683,2669.3333333333335
378648,2020-10-02,leonardo_padron,La vacuna rusa contra el COVID 19 llega a Venezuela con sorprendente rapidez. Quisiéramos ver a Maduro y a todo su gabinete poniéndose la vacuna. ¿O a quiénes van a usar como conejillos de indias?,559,2556,4790,https://twitter.com/Leonardo_Padron/status/1312090032035987457,2635.0
165009,2021-02-08,jgnaredo,"Dice una señora de la tercera edad que ella no se va a vacunar con la vacuna rusa, porque escuchó a una senadora decir que hace daño. Y concluye: “mejor no me vacuno con ninguna”.  Me imagino que @LillyTellez es consciente del daño que hizo.   Es una irresponsable.",345,2258,5273,https://twitter.com/jgnaredo/status/1358915380501225472,2625.3333333333335
189814,2021-02-02,dw_espanol,"🔴  La #vacuna rusa contra el #COVID19 #SputnikV tiene una eficacia superior al 91%, según estudio de ensayos publicados por la revista especializada The Lancet. (cp).  https://t.co/6o2g3VgDVD",196,2745,4867,https://twitter.com/dw_espanol/status/1356585875933696002,2602.6666666666665
458227,2020-08-03,fijatequevol,Medios internacionales: Genera desconcierto que Argentina sea el primer país en recibir la vacuna Rusa.  Putin y Cristina:  https://t.co/Tnl4iDHawG,71,620,7085,https://twitter.com/fijatequevol/status/1290335516542599168,2592.0
258089,2020-12-28,patgow,- Me da la vacuna rusa? - Fría o natural?,51,900,6803,https://twitter.com/patgow/status/1343674675088531456,2584.6666666666665
193325,2021-01-30,lillytellez,Vacuna rusa: otra vulgar mentira de @HLGatell al presidente @lopezobrador_  https://t.co/GpV1yUe0yd,739,1958,5033,https://twitter.com/LillyTellez/status/1355545899724759044,2576.6666666666665
371534,2020-10-04,luis_delia,Cómo estará de mal Venezuela que hoy empiezan a vacunar contra el Covid-19 con la vacuna rusa Sputnik,1915,1207,4582,https://twitter.com/Luis_Delia/status/1312691606785531904,2568.0
194718,2021-01-29,jorgeberry,"Me cuentan que @jairocalixto , el fracasado humorista de buró de @Milenio me menciona hoy en su artículo al servicio de la 4T. Dice que, junto con otros, ""desprestigio"" la vacuna rusa. No se puede despretigiar algo que no tiene prestigio. El prestigio se logra publicando ...",460,1351,5883,https://twitter.com/jorgeberry/status/1355251252582486016,2564.6666666666665
35480,2021-03-02,nicolasmaduro,"En nombre del Pueblo de Venezuela, agradezco a nuestro hermano Presidente Xi Jinping y al noble pueblo chino, por su inquebrantable espíritu de cooperación y solidaridad hacia nuestra amada Patria. La Vacuna China reforzará el proceso de inmunización que iniciamos en el país.  https://t.co/jvV3514BRc",148,4033,3469,https://twitter.com/NicolasMaduro/status/1366585964395712512,2550.0
300800,2020-12-14,adrianzeneduard,"Mis viejos (81 y 83) profesionales de salud jubilados, dicen que se aplicarán vacuna rusa, china, cubana o la primera que haya a mano. Que a estas alturas les importa medio cuete si los convierten en celulares, en wantán frito, o les meten los chips de Stalin Son tan sabios😺",234,621,6776,https://twitter.com/AdrianzenEduard/status/1338519382528581636,2543.6666666666665
399394,2020-08-31,otrovagomasreal,La vacuna de Oxford se está experimentando en monos. La vacuna rusa se va a experimentar en venezolanos.,260,3296,4024,https://twitter.com/OtrovagomasREAL/status/1300606256315600899,2526.6666666666665
207659,2021-01-26,lillytellez,No dice nada @HLGatell sobre la falta de aval de la OMS y de la comunidad científica internacional para la vacuna rusa. Con frivolidad y ligereza él evade el tema. Con la misma negligencia criminal que ha manejado la pandemia.,553,1810,5179,https://twitter.com/LillyTellez/status/1354248841009061889,2514.0
294223,2020-12-17,adrianventuratv,Donde esta la Comision de Salud del Congreso que no sale a convocar a Gines para saber donde esta parada la Argentina con la vacuna rusa?,498,1494,5537,https://twitter.com/AdrianVenturaTV/status/1339593645440176135,2509.6666666666665
181783,2021-02-02,nessnio,"¿Entonces @IvanDuque prefiere comprar vacunas a 25€ con menos efectividad,  que comprar la vacuna rusa que solo cuesta 6€ y tiene una eficacia superior al 91%?",233,2005,5220,https://twitter.com/Nessnio/status/1356732119284928512,2486.0
211244,2021-01-26,leonkrauze,"La vacuna rusa NO ha sido aprobada por la @US_FDA para su uso en Estados Unidos. La @EMA_News TAMPOCO ha publicado su análisis final sobre la Sputnik V. Esos son los hechos. No la descalifica a futuro, pero esos son los hechos hoy. Veremos qué dice @COFEPRIS",541,1781,5077,https://twitter.com/LeonKrauze/status/1354099179530776576,2466.3333333333335
236477,2021-01-11,andahazi,Argentina sin vacunas: el gobierno reconoce que es difícil que consiga la segunda dosis y evalúa aplicar solo la primera de la vacuna rusa. No tuvieron plan para manejar la pandemia y ahora no tienen plan de vacunación.,398,1959,5027,https://twitter.com/andahazi/status/1348676685214978048,2461.3333333333335
344762,2020-11-03,winston_dunhill,"Vacuna de Oxford: USD 3,5 x 25.000.000 = USD 87.500.000  Vacuna Rusa (según gobierno argentino): USD 19,90 x 25.000.000 = USD 497.500.000  Diferencia: USD 410.000.000  No más preguntas, Señor Juez.",162,2240,4944,https://twitter.com/Winston_Dunhill/status/1323629770886778886,2448.6666666666665
222945,2021-01-20,nhbasilotta,"Mientras espero la vacuna rusa , la china , la norteamericana o la inglesa .. “ Me quedó en mi casa , y me vacuno co la “ ESCOCESA “ !!  https://t.co/1HWWaAj4T4",126,205,6984,https://twitter.com/nhbasilotta/status/1351732744963956738,2438.3333333333335
152762,2021-02-19,etchemen,"Ginés Gónzález: -Medicamentos genéricos. -Introdujo desde el Estado el debate del aborto y lo aprobó. -Amplió espectro de vacunas, -Enfrentó pandemia c ministerio arrasado y evitó colapso. -Trajo vacuna rusa contra el establishment.  El mejor Ministro de Salud de la democracia.  https://t.co/jYFwIwQ8ne",523,1028,5725,https://twitter.com/etchemen/status/1362906986417958914,2425.3333333333335
200658,2021-01-27,lillytellez,"No son mis opiniones @HLGatell   Usted está descalificando como ligeras las decisiones de la UE, la FDA, los gobiernos de Alemania, RU y la comunidad científica internacional de negar el aval a la vacuna rusa.  Usted atenta contra la salud, politizó la pandemia a su interés.",491,1765,4955,https://twitter.com/LillyTellez/status/1354598311018209282,2403.6666666666665
81080,2020-11-02,fedkukso,"Interesante cómo para algunos es ""la vacuna rusa"" (cuando en realidad Rusia tiene 2 vacunas) o ""la vacuna china"" (China tiene 4 vacunas experimentales en Fase 3) pero no es ""la vacuna inglesa"" sino ""la vacuna de Oxford"". La geopolítica también se ve en el discurso.",81,1049,5989,https://twitter.com/fedkukso/status/1323433999084257281,2373.0
349762,2020-11-02,fedkukso,"Interesante cómo para algunos es ""la vacuna rusa"" (cuando en realidad Rusia tiene 2 vacunas) o ""la vacuna china"" (China tiene 4 vacunas experimentales en Fase 3) pero no es ""la vacuna inglesa"" sino ""la vacuna de Oxford"". La geopolítica también se ve en el discurso.",81,1049,5989,https://twitter.com/fedkukso/status/1323433999084257281,2373.0
419059,2020-08-14,ladyprospera,Yo después de que me pongan la vacuna rusa:  https://t.co/DNVRfn0tJ7,43,1404,5647,https://twitter.com/LadyProspera/status/1294148154674249728,2364.6666666666665
3216,2021-04-18,earisteguieta,Países con su propia vacuna: - China: Sinovac - R. Unido: AntraZeneca - USA : Moderna y Pfizer - Rusia: Sputnik - Bélgica: Johnson &amp; Johnson - Janssen - Venezuela: GNB,119,2339,4625,https://twitter.com/EAristeguieta/status/1383746000951472135,2361.0
283988,2020-12-20,mauromazza01,el jefe medico a cargo de la vacuna rusa acaba de ser suicidado en San Petersburgo.,204,1570,5219,https://twitter.com/mauromazza01/status/1340806741819322369,2331.0
350218,2020-11-02,juanchosvm,A los que ingerimos alguna de estas 4 bebidas durante la adolescencia no hace falta que nos inyecten la vacuna rusa  https://t.co/5I6k6vjcGM,138,1135,5719,https://twitter.com/Juanchosvm/status/1323426748806082562,2330.6666666666665
332057,2020-11-07,actualidadrt,"Ni se saltó la tercera fase, ni se probó solo en 72 marinos rusos, ni carece de informes científicos, ni... Podríamos estar horas desmintiendo lo que dijeron medios argentinos sobre la vacuna rusa Sputnik V, pero logramos resumirlo en un video de 10 minutos 😉  Con @inafinogenova  https://t.co/k6OWx0ip2I",129,2428,4398,https://twitter.com/ActualidadRT/status/1325081824041734149,2318.3333333333335
202555,2021-01-27,makugo,"Con la salud NO se juega.   La vacuna rusa NO tiene aprobación científica.  El cobarde ataque a la Sen. @LillyTellez pretende tapar un fracaso más del Gobierno Federal.   Están completamente rebasados, sus decisiones solo terminan afectando más a TODOS los mexicanos.",342,1712,4775,https://twitter.com/makugo/status/1354516842648363013,2276.3333333333335
165894,2021-02-07,nicolasmaduro,"En Venezuela solo está probada científicamente la vacuna rusa, Sputnik-V, es la más segura que hay en el mundo, es inocua, con 92 % de inmunización, y nosotros estamos articulando esfuerzos para garantizar las dosis necesarias para nuestro pueblo. ¡No bajemos la guardia!  https://t.co/SyffTn7H9g",155,3960,2694,https://twitter.com/NicolasMaduro/status/1358575469617152002,2269.6666666666665
184811,2021-02-02,chumeltorres,«Vacuna Sputnik V contra COVID-19 registra una efectividad de casi el 92% ‘The Lancet’.»  Aquí siempre se dijo: confianza total en la vacuna rusa.   https://t.co/JzB1d6H4bA,483,329,5981,https://twitter.com/ChumelTorres/status/1356658978596429825,2264.3333333333335
331269,2020-11-08,pablalunar,"la vacuna rusa no tiene arvejas, papa, zanahoria y mayonesa entre sus componentes? todo bien pero eso de rusa no tiene nada yo no me la doy",3,612,6178,https://twitter.com/PablaLunar/status/1325280664988553216,2264.3333333333335
450307,2020-08-11,afpespanol,"#ULTIMAHORA Autoridades alemanas dudan de la ""calidad, eficacia y seguridad"" de vacuna rusa #AFP",219,2968,3555,https://twitter.com/AFPespanol/status/1293198203131764742,2247.3333333333335
